text,label
Cunt finger fucked lesbo giving oral sex in return http,0
@user You now support Nepotism. Gerrymandering. Grifting. Collusion. May as well shred that Constitution you took oath to defend.,1
RT @user: This what happens when you separate yo self from niggas who don't eat they food cold. You FLOURISH... http,1
"why do you only talk about boys and never girls, it... — I am pansexual, I can say whatever I want thanks, e... http",0
@user veerendar lanti chetta reporters valla sakshi ki chedda name sir. hope you punish him as much as possible… http,1
@user @user @user I was a Republican up until last year. It's been an utter disgrace on so man… http,1
"@user *deep meaning fUCKING TYPOS <she didn't even expect. She planted a big kiss to his cheek. ❝That was perfect, 2~! Honestly~!❞ She>",0
@user @user No offense to WOMEN When a man puts on a dress to pass judgement I guarantee the outcome is ludicrous,1
RT @user: 22 fucking years ago http,0
HTC One M8 - 32GB - Glacial Silver (Verizon) Smartphone http http,0
"RT @user: Dont just sit there and watch you fucking cuck, get over here and help",0
@user pleasure to connect! How are you growing your Twitter audience? I use Tweetbuzz: http,0
Why @user is the hardest concert we've ever had to cover💥See her is the MOST AMAZING things I've EVER experienced!💥 http,0
It also isn't rocket science that MI and WI have corrupt GOP governors who poison and imprison Black ppl & purge t… http,0
@user I got the SNES Super Scope and the Sega Menacer for $1 each from the same woman. That was my best flea market buy.,0
RT @user: i'm tired of u feminist bitches bc this is just disgusting http,1
FREE Borussia Dortmund scout contact giveaway is underway! http http,0
"RT @user: I HATE WHEN SOMEONES IN A RELATIONSHIP OR SOME SHIT & PEOPLE KNOW BUT HOES STILL ""TRY"" & GET WITH YO MAN!!! LIKE BTFU!!!",1
RT @user: how you gon be ugly and a shitty person pick a struggle,0
RT @user: i hate hypebeast asians that just chill around and be obnoxious oh my fucking god do your hw or something pls just be quiet…,1
"RT @user: My homegirl said that once you give an ugly nigga a chance, he start to front and forget he the ugly one",1
Join us for Morning Prayer and Inspiration at 5am Friday April 1. New call in number below Dial: (605) 475-2875 Enter Access Code: 5629363#,0
"Caperci Sterling Silver and Cubic Zirconia Open Heart Pendant Necklace, 18"" Caperci http",0
"RT @user: I WANT TO RETWEET THIS 1,000,000,000 FUCKING TIMES. http",0
#NoGMO #organic #seeds #garden Herbal Tea Garden | the highest quality heirloom herb seeds http http,0
Welcome @user to the Family. We are so happy that you have joined #TeamEmmmmsie DM me if you need anything.… http,0
"okay, but where did it come from, i'm not really scared of spiders but like, i usually deal with small spiders,,,",0
"Reach Over 9 Million, its Huge. its number 1 media group in #Pakistan its JANG http",0
RT @user: I FUCKING HATE PEOPLE WHO TAKE A BITE OF THEIR FOOD THEN IMMEDIATELY POUR THEIR DRINK IN THEIR MOUTH AND CHEW IT ALL UP T…,0
"The bosses have been on vacation. Even though he's been here at his desk, pretty sure my coworker's been on vacation for the last 3 days too",0
And finally she decided to change her story and step into a new one. . I just came back from my… http,0
Doggie fucking with redhead in glasses http,0
RT @user: Omg 2017 is fucking lit #Wrestlemania,0
RT @user: Nigga couldn't stop fucking with me even if ya life depended on it 😎😌,0
Is she glued to that fucking seat or what? #onbenefits,0
Did @user just make it to @user's Top 10 Social Media time saving tools...? YES WE DID !!! ;-) http,0
"(To Kushina about sealing the Nine-Tails inside Naruto) ""Have a little faith! He is our son after all!""",0
"If you never try, you'll never know. Change life and be happy. #MayWardforUniSilverTime #FPJAPSugurin #MDHPagtataka thirteen",0
RT @user: Don't let a nigga with no car DRIVE you crazy 😂,1
@user Trudeau is the village idiot Prime Minister of Canada.... http,0
"It finally got to that point where I don't need two blankets anymore, but if I sleep with just one it's too cold",0
@user And they would have already beaten ISIS if the West had stopped supporting Erdogan and ISIS whenever SD… http,1
#Muttenz #booty submassive #sexdates #legs lesbian #incall #sexcam gangbang #kiksexting #nasty http,0
"""I have no private purpose to accomplish, no party objectives to build up, no enemies to punish - nothing to... http",0
@user A Universe of Galaxy star map would be pretty cool! Like.. the Milky Way! http,0
RT @user: I just fucked up incredibly badly and accidentally sold a bowie sapphire I was buying for a giveaway for $330 on opskins.…,0
You will feel completely comfortable with Eva from the moment you meet her! +7966 316 5335 #dubaiescorts http,0
I liked a @user video http GearBest - How long did it take for my Package to arrive in the United States?,0
How to effectively market and profit with Instagram. FREE 1 hour training video: http http,0
Just finished getting 4K harmonic dust for a fukn attuned crystal tele seed but I need fucking 85 smithing to make it. Why do i never read,0
